Covariate,Dataset,Absolute Correlation
State_Name,Unadjusted,0.0243822021282565
populationtotals_TOTPOP20,Unadjusted,0.014753110276831
populationtotals_DPOP_CY,Unadjusted,0.159207826696649
housing_per_100sqmi,Unadjusted,0.339237562631016
schools_per_100sqmi,Unadjusted,0.346915580202829
area_sq_miles,Unadjusted,0.336011913100373
pop_institutionalized_groupquarters,Unadjusted,0.0941414941110325
percent_adult,Unadjusted,0.00279364789603793
householdincome_ACSSNAP_P,Unadjusted,0.167313269863756
householdincome_ACSPUBAI_P,Unadjusted,0.0959515349230938
households_ACSHHBPOV_P,Unadjusted,0.177086870710003
EmploymentUnemployment_UNEMP_CY_P,Unadjusted,0.062372399686617
EmploymentUnemployment_UNAGE16CY_P,Unadjusted,0.0353275022703643
vehiclesavailable_ACSOVEH0_P,Unadjusted,0.0187002757499849
crime_CRMCYTOTC,Unadjusted,0.327531102540741
mean_depression,Unadjusted,0.0369912829568057
mean_distress,Unadjusted,0.123073879577099
educationalattainment_ACSBACHDEG_P,Unadjusted,0.045886195266677
educationalattainment_ACSMASTDEG_P,Unadjusted,0.086453311582242
firearm_retailers_per_100sqmi,Unadjusted,0.222083330601235
sports_MP33018a_B_P,Unadjusted,0.110219305890242
raceandhispanicorigin_WHITE20_P,Unadjusted,0.19548342587606
raceandhispanicorigin_BLACK20_P,Unadjusted,0.164823607434399
raceandhispanicorigin_ASIAN20_P,Unadjusted,0.116878627138069
raceandhispanicorigin_RACE2UP20_P,Unadjusted,0.229621380466789
hispanicorigin_HISPPOP20_P,Unadjusted,0.231250254272421
log_med_HH_income,Unadjusted,0.198241584584339
log_med_HH_income_15to24,Unadjusted,0.0333709426180649
CompositeIndex2014to2021,Unadjusted,0.0227275752491784
State_Name,Matched,0.0294980161561111
populationtotals_TOTPOP20,Matched,0.0466673662211905
populationtotals_DPOP_CY,Matched,0.23735378856131
housing_per_100sqmi,Matched,0.215478700072971
schools_per_100sqmi,Matched,0.234829935900069
area_sq_miles,Matched,0.0182100812982727
pop_institutionalized_groupquarters,Matched,0.00148837174532871
percent_adult,Matched,0.00894948028461839
householdincome_ACSSNAP_P,Matched,0.0295603693568845
householdincome_ACSPUBAI_P,Matched,0.00538902074884589
households_ACSHHBPOV_P,Matched,0.0162285619116715
EmploymentUnemployment_UNEMP_CY_P,Matched,0.0280551481656312
EmploymentUnemployment_UNAGE16CY_P,Matched,0.00203983176031152
vehiclesavailable_ACSOVEH0_P,Matched,0.105896929793275
crime_CRMCYTOTC,Matched,0.0714499909141874
mean_depression,Matched,0.0112288164240169
mean_distress,Matched,0.0735912849492206
educationalattainment_ACSBACHDEG_P,Matched,0.0360391280492867
educationalattainment_ACSMASTDEG_P,Matched,0.0259174791767985
firearm_retailers_per_100sqmi,Matched,0.164141951743643
sports_MP33018a_B_P,Matched,0.169855486402916
raceandhispanicorigin_WHITE20_P,Matched,0.152686611151856
raceandhispanicorigin_BLACK20_P,Matched,0.172167166896842
raceandhispanicorigin_ASIAN20_P,Matched,0.109314217463464
raceandhispanicorigin_RACE2UP20_P,Matched,0.124205913417651
hispanicorigin_HISPPOP20_P,Matched,0.01131639100419
log_med_HH_income,Matched,0.00299619028313058
log_med_HH_income_15to24,Matched,0.00213509601218689
CompositeIndex2014to2021,Matched,0.0155669077899331
