Covariate,Dataset,Absolute Correlation
State_Name,Unadjusted,0.0243822021282565
populationtotals_TOTPOP20,Unadjusted,0.014753110276831
populationtotals_DPOP_CY,Unadjusted,0.159207826696649
housing_per_100sqmi,Unadjusted,0.339237562631016
schools_per_100sqmi,Unadjusted,0.346915580202829
area_sq_miles,Unadjusted,0.336011913100373
pop_institutionalized_groupquarters,Unadjusted,0.0941414941110325
percent_adult,Unadjusted,0.00279364789603793
householdincome_ACSSNAP_P,Unadjusted,0.167313269863756
householdincome_ACSPUBAI_P,Unadjusted,0.0959515349230938
households_ACSHHBPOV_P,Unadjusted,0.177086870710003
EmploymentUnemployment_UNEMP_CY_P,Unadjusted,0.062372399686617
EmploymentUnemployment_UNAGE16CY_P,Unadjusted,0.0353275022703643
vehiclesavailable_ACSOVEH0_P,Unadjusted,0.0187002757499849
crime_CRMCYTOTC,Unadjusted,0.327531102540741
mean_depression,Unadjusted,0.0369912829568057
mean_distress,Unadjusted,0.123073879577099
educationalattainment_ACSBACHDEG_P,Unadjusted,0.045886195266677
educationalattainment_ACSMASTDEG_P,Unadjusted,0.086453311582242
firearm_retailers_per_100sqmi,Unadjusted,0.222083330601235
sports_MP33018a_B_P,Unadjusted,0.110219305890242
raceandhispanicorigin_WHITE20_P,Unadjusted,0.19548342587606
raceandhispanicorigin_BLACK20_P,Unadjusted,0.164823607434399
raceandhispanicorigin_ASIAN20_P,Unadjusted,0.116878627138069
raceandhispanicorigin_RACE2UP20_P,Unadjusted,0.229621380466789
hispanicorigin_HISPPOP20_P,Unadjusted,0.231250254272421
log_med_HH_income,Unadjusted,0.198241584584339
log_med_HH_income_15to24,Unadjusted,0.0333709426180649
CompositeIndex2014to2021,Unadjusted,0.0227275752491784
State_Name,Matched,0.00384766125596018
populationtotals_TOTPOP20,Matched,0.0652783041820412
populationtotals_DPOP_CY,Matched,0.264550553637423
housing_per_100sqmi,Matched,0.246042593365668
schools_per_100sqmi,Matched,0.261604282245822
area_sq_miles,Matched,0.00236249488604585
pop_institutionalized_groupquarters,Matched,0.0113831237400913
percent_adult,Matched,0.0659933640491096
householdincome_ACSSNAP_P,Matched,0.0583199847895551
householdincome_ACSPUBAI_P,Matched,0.067051757919125
households_ACSHHBPOV_P,Matched,0.0370918588066599
EmploymentUnemployment_UNEMP_CY_P,Matched,0.0310451881173138
EmploymentUnemployment_UNAGE16CY_P,Matched,0.0114074641819152
vehiclesavailable_ACSOVEH0_P,Matched,0.175417636919562
crime_CRMCYTOTC,Matched,0.023250186518437
mean_depression,Matched,0.067778823031495
mean_distress,Matched,0.0322634965408133
educationalattainment_ACSBACHDEG_P,Matched,0.00392104519187192
educationalattainment_ACSMASTDEG_P,Matched,0.0505703038195462
firearm_retailers_per_100sqmi,Matched,0.157171052123637
sports_MP33018a_B_P,Matched,0.185573484833701
raceandhispanicorigin_WHITE20_P,Matched,0.169163394219401
raceandhispanicorigin_BLACK20_P,Matched,0.156399276726928
raceandhispanicorigin_ASIAN20_P,Matched,0.138552781219738
raceandhispanicorigin_RACE2UP20_P,Matched,0.146515453395656
hispanicorigin_HISPPOP20_P,Matched,0.061690810316503
log_med_HH_income,Matched,0.0124161369164021
log_med_HH_income_15to24,Matched,0.00430751999021738
CompositeIndex2014to2021,Matched,0.0180513630695104
