Covariate,Dataset,Absolute Correlation
State_Name,Unadjusted,0.0243822021282565
populationtotals_TOTPOP20,Unadjusted,0.014753110276831
populationtotals_DPOP_CY,Unadjusted,0.159207826696649
housing_per_100sqmi,Unadjusted,0.339237562631016
schools_per_100sqmi,Unadjusted,0.346915580202829
area_sq_miles,Unadjusted,0.336011913100373
pop_institutionalized_groupquarters,Unadjusted,0.0941414941110325
percent_adult,Unadjusted,0.00279364789603793
householdincome_ACSSNAP_P,Unadjusted,0.167313269863756
householdincome_ACSPUBAI_P,Unadjusted,0.0959515349230938
households_ACSHHBPOV_P,Unadjusted,0.177086870710003
EmploymentUnemployment_UNEMP_CY_P,Unadjusted,0.062372399686617
EmploymentUnemployment_UNAGE16CY_P,Unadjusted,0.0353275022703643
vehiclesavailable_ACSOVEH0_P,Unadjusted,0.0187002757499849
crime_CRMCYTOTC,Unadjusted,0.327531102540741
mean_depression,Unadjusted,0.0369912829568057
mean_distress,Unadjusted,0.123073879577099
educationalattainment_ACSBACHDEG_P,Unadjusted,0.045886195266677
educationalattainment_ACSMASTDEG_P,Unadjusted,0.086453311582242
firearm_retailers_per_100sqmi,Unadjusted,0.222083330601235
sports_MP33018a_B_P,Unadjusted,0.110219305890242
raceandhispanicorigin_WHITE20_P,Unadjusted,0.19548342587606
raceandhispanicorigin_BLACK20_P,Unadjusted,0.164823607434399
raceandhispanicorigin_ASIAN20_P,Unadjusted,0.116878627138069
raceandhispanicorigin_RACE2UP20_P,Unadjusted,0.229621380466789
hispanicorigin_HISPPOP20_P,Unadjusted,0.231250254272421
log_med_HH_income,Unadjusted,0.198241584584339
log_med_HH_income_15to24,Unadjusted,0.0333709426180649
CompositeIndex2014to2021,Unadjusted,0.0227275752491784
State_Name,Matched,0.0249767616664732
populationtotals_TOTPOP20,Matched,0.0421754658436384
populationtotals_DPOP_CY,Matched,0.221637400603896
housing_per_100sqmi,Matched,0.200980570144324
schools_per_100sqmi,Matched,0.219988475292322
area_sq_miles,Matched,0.0153327754070139
pop_institutionalized_groupquarters,Matched,0.00450082368727115
percent_adult,Matched,0.0145072455104379
householdincome_ACSSNAP_P,Matched,0.0298159785623398
householdincome_ACSPUBAI_P,Matched,0.00733899639859916
households_ACSHHBPOV_P,Matched,0.0216983579478205
EmploymentUnemployment_UNEMP_CY_P,Matched,0.0237696528380633
EmploymentUnemployment_UNAGE16CY_P,Matched,0.00772219636425728
vehiclesavailable_ACSOVEH0_P,Matched,0.106478086644286
crime_CRMCYTOTC,Matched,0.057150247445858
mean_depression,Matched,0.0219120061796839
mean_distress,Matched,0.0645329796162488
educationalattainment_ACSBACHDEG_P,Matched,0.0349534393748056
educationalattainment_ACSMASTDEG_P,Matched,0.0245365508140715
firearm_retailers_per_100sqmi,Matched,0.150953723794705
sports_MP33018a_B_P,Matched,0.159770139944564
raceandhispanicorigin_WHITE20_P,Matched,0.149968083197443
raceandhispanicorigin_BLACK20_P,Matched,0.158039207454289
raceandhispanicorigin_ASIAN20_P,Matched,0.102872684527689
raceandhispanicorigin_RACE2UP20_P,Matched,0.111323312702943
hispanicorigin_HISPPOP20_P,Matched,0.00288607116278991
log_med_HH_income,Matched,0.00248921239539875
log_med_HH_income_15to24,Matched,0.00303776601610446
CompositeIndex2014to2021,Matched,0.0153256470488701
