Covariate,Dataset,Absolute Correlation
State_Name,Unadjusted,0.0243822021282565
populationtotals_TOTPOP20,Unadjusted,0.014753110276831
populationtotals_DPOP_CY,Unadjusted,0.159207826696649
housing_per_100sqmi,Unadjusted,0.339237562631016
schools_per_100sqmi,Unadjusted,0.346915580202829
area_sq_miles,Unadjusted,0.336011913100373
pop_institutionalized_groupquarters,Unadjusted,0.0941414941110325
percent_adult,Unadjusted,0.00279364789603793
householdincome_ACSSNAP_P,Unadjusted,0.167313269863756
householdincome_ACSPUBAI_P,Unadjusted,0.0959515349230938
households_ACSHHBPOV_P,Unadjusted,0.177086870710003
EmploymentUnemployment_UNEMP_CY_P,Unadjusted,0.062372399686617
EmploymentUnemployment_UNAGE16CY_P,Unadjusted,0.0353275022703643
vehiclesavailable_ACSOVEH0_P,Unadjusted,0.0187002757499849
crime_CRMCYTOTC,Unadjusted,0.327531102540741
mean_depression,Unadjusted,0.0369912829568057
mean_distress,Unadjusted,0.123073879577099
educationalattainment_ACSBACHDEG_P,Unadjusted,0.045886195266677
educationalattainment_ACSMASTDEG_P,Unadjusted,0.086453311582242
firearm_retailers_per_100sqmi,Unadjusted,0.222083330601235
sports_MP33018a_B_P,Unadjusted,0.110219305890242
raceandhispanicorigin_WHITE20_P,Unadjusted,0.19548342587606
raceandhispanicorigin_BLACK20_P,Unadjusted,0.164823607434399
raceandhispanicorigin_ASIAN20_P,Unadjusted,0.116878627138069
raceandhispanicorigin_RACE2UP20_P,Unadjusted,0.229621380466789
hispanicorigin_HISPPOP20_P,Unadjusted,0.231250254272421
log_med_HH_income,Unadjusted,0.198241584584339
log_med_HH_income_15to24,Unadjusted,0.0333709426180649
CompositeIndex2014to2021,Unadjusted,0.0227275752491784
State_Name,Matched,0.0263927055419295
populationtotals_TOTPOP20,Matched,0.0474241491576517
populationtotals_DPOP_CY,Matched,0.229688621625668
housing_per_100sqmi,Matched,0.209259052920477
schools_per_100sqmi,Matched,0.227715656636425
area_sq_miles,Matched,0.0162536444147523
pop_institutionalized_groupquarters,Matched,0.00663707236089188
percent_adult,Matched,0.0112840830323794
householdincome_ACSSNAP_P,Matched,0.0264699278508203
householdincome_ACSPUBAI_P,Matched,0.00643100107511063
households_ACSHHBPOV_P,Matched,0.0196140603158611
EmploymentUnemployment_UNEMP_CY_P,Matched,0.022728682717091
EmploymentUnemployment_UNAGE16CY_P,Matched,0.00168836368203583
vehiclesavailable_ACSOVEH0_P,Matched,0.116204184952082
crime_CRMCYTOTC,Matched,0.0616587494292627
mean_depression,Matched,0.017687292081188
mean_distress,Matched,0.0686047045535803
educationalattainment_ACSBACHDEG_P,Matched,0.0334363548772518
educationalattainment_ACSMASTDEG_P,Matched,0.0206231331540437
firearm_retailers_per_100sqmi,Matched,0.161564669848282
sports_MP33018a_B_P,Matched,0.163376631533036
raceandhispanicorigin_WHITE20_P,Matched,0.148455753143075
raceandhispanicorigin_BLACK20_P,Matched,0.166179657102352
raceandhispanicorigin_ASIAN20_P,Matched,0.109829685886418
raceandhispanicorigin_RACE2UP20_P,Matched,0.12396580886516
hispanicorigin_HISPPOP20_P,Matched,0.00596349469977149
log_med_HH_income,Matched,0.00171774143966669
log_med_HH_income_15to24,Matched,0.00143318712879751
CompositeIndex2014to2021,Matched,0.0146191123379612
