Covariate,Dataset,Absolute Correlation
State_Name,Unadjusted,0.0243822021282565
populationtotals_TOTPOP20,Unadjusted,0.014753110276831
populationtotals_DPOP_CY,Unadjusted,0.159207826696649
housing_per_100sqmi,Unadjusted,0.339237562631016
schools_per_100sqmi,Unadjusted,0.346915580202829
area_sq_miles,Unadjusted,0.336011913100373
pop_institutionalized_groupquarters,Unadjusted,0.0941414941110325
percent_adult,Unadjusted,0.00279364789603793
householdincome_ACSSNAP_P,Unadjusted,0.167313269863756
householdincome_ACSPUBAI_P,Unadjusted,0.0959515349230938
households_ACSHHBPOV_P,Unadjusted,0.177086870710003
EmploymentUnemployment_UNEMP_CY_P,Unadjusted,0.062372399686617
EmploymentUnemployment_UNAGE16CY_P,Unadjusted,0.0353275022703643
vehiclesavailable_ACSOVEH0_P,Unadjusted,0.0187002757499849
crime_CRMCYTOTC,Unadjusted,0.327531102540741
mean_depression,Unadjusted,0.0369912829568057
mean_distress,Unadjusted,0.123073879577099
educationalattainment_ACSBACHDEG_P,Unadjusted,0.045886195266677
educationalattainment_ACSMASTDEG_P,Unadjusted,0.086453311582242
firearm_retailers_per_100sqmi,Unadjusted,0.222083330601235
sports_MP33018a_B_P,Unadjusted,0.110219305890242
raceandhispanicorigin_WHITE20_P,Unadjusted,0.19548342587606
raceandhispanicorigin_BLACK20_P,Unadjusted,0.164823607434399
raceandhispanicorigin_ASIAN20_P,Unadjusted,0.116878627138069
raceandhispanicorigin_RACE2UP20_P,Unadjusted,0.229621380466789
hispanicorigin_HISPPOP20_P,Unadjusted,0.231250254272421
log_med_HH_income,Unadjusted,0.198241584584339
log_med_HH_income_15to24,Unadjusted,0.0333709426180649
CompositeIndex2014to2021,Unadjusted,0.0227275752491784
State_Name,Matched,0.0146290406858567
populationtotals_TOTPOP20,Matched,0.0510714115319509
populationtotals_DPOP_CY,Matched,0.225498857179011
housing_per_100sqmi,Matched,0.20591012138962
schools_per_100sqmi,Matched,0.224441675471673
area_sq_miles,Matched,0.00542615522093844
pop_institutionalized_groupquarters,Matched,0.00972362079810615
percent_adult,Matched,0.0288362349855232
householdincome_ACSSNAP_P,Matched,0.0380233409191987
householdincome_ACSPUBAI_P,Matched,0.0263648880180842
households_ACSHHBPOV_P,Matched,0.0198035141589556
EmploymentUnemployment_UNEMP_CY_P,Matched,0.020132216158046
EmploymentUnemployment_UNAGE16CY_P,Matched,0.000876067834655337
vehiclesavailable_ACSOVEH0_P,Matched,0.116846215514236
crime_CRMCYTOTC,Matched,0.0499669152700582
mean_depression,Matched,0.0284299946751424
mean_distress,Matched,0.0515733461983888
educationalattainment_ACSBACHDEG_P,Matched,0.021001751634817
educationalattainment_ACSMASTDEG_P,Matched,0.00116084060289269
firearm_retailers_per_100sqmi,Matched,0.146592362480843
sports_MP33018a_B_P,Matched,0.164346891201096
raceandhispanicorigin_WHITE20_P,Matched,0.153393146559118
raceandhispanicorigin_BLACK20_P,Matched,0.157710750276304
raceandhispanicorigin_ASIAN20_P,Matched,0.106510886882115
raceandhispanicorigin_RACE2UP20_P,Matched,0.121045874654718
hispanicorigin_HISPPOP20_P,Matched,0.0177398417354592
log_med_HH_income,Matched,0.00657489926727849
log_med_HH_income_15to24,Matched,0.00443286596815651
CompositeIndex2014to2021,Matched,0.0160029146871486
