Covariate,Dataset,Absolute Correlation
State_Name,Unadjusted,0.0243822021282565
populationtotals_TOTPOP20,Unadjusted,0.014753110276831
populationtotals_DPOP_CY,Unadjusted,0.159207826696649
housing_per_100sqmi,Unadjusted,0.339237562631016
schools_per_100sqmi,Unadjusted,0.346915580202829
area_sq_miles,Unadjusted,0.336011913100373
pop_institutionalized_groupquarters,Unadjusted,0.0941414941110325
percent_adult,Unadjusted,0.00279364789603793
householdincome_ACSSNAP_P,Unadjusted,0.167313269863756
householdincome_ACSPUBAI_P,Unadjusted,0.0959515349230938
households_ACSHHBPOV_P,Unadjusted,0.177086870710003
EmploymentUnemployment_UNEMP_CY_P,Unadjusted,0.062372399686617
EmploymentUnemployment_UNAGE16CY_P,Unadjusted,0.0353275022703643
vehiclesavailable_ACSOVEH0_P,Unadjusted,0.0187002757499849
crime_CRMCYTOTC,Unadjusted,0.327531102540741
mean_depression,Unadjusted,0.0369912829568057
mean_distress,Unadjusted,0.123073879577099
educationalattainment_ACSBACHDEG_P,Unadjusted,0.045886195266677
educationalattainment_ACSMASTDEG_P,Unadjusted,0.086453311582242
firearm_retailers_per_100sqmi,Unadjusted,0.222083330601235
sports_MP33018a_B_P,Unadjusted,0.110219305890242
raceandhispanicorigin_WHITE20_P,Unadjusted,0.19548342587606
raceandhispanicorigin_BLACK20_P,Unadjusted,0.164823607434399
raceandhispanicorigin_ASIAN20_P,Unadjusted,0.116878627138069
raceandhispanicorigin_RACE2UP20_P,Unadjusted,0.229621380466789
hispanicorigin_HISPPOP20_P,Unadjusted,0.231250254272421
log_med_HH_income,Unadjusted,0.198241584584339
log_med_HH_income_15to24,Unadjusted,0.0333709426180649
CompositeIndex2014to2021,Unadjusted,0.0227275752491784
State_Name,Matched,0.0345896231394249
populationtotals_TOTPOP20,Matched,0.0504045105712557
populationtotals_DPOP_CY,Matched,0.229739076907678
housing_per_100sqmi,Matched,0.207777757901699
schools_per_100sqmi,Matched,0.226931137989079
area_sq_miles,Matched,0.0153125502223361
pop_institutionalized_groupquarters,Matched,0.00424902528356695
percent_adult,Matched,0.00827144444895765
householdincome_ACSSNAP_P,Matched,0.0298960222142556
householdincome_ACSPUBAI_P,Matched,0.00564974191791502
households_ACSHHBPOV_P,Matched,0.0151782163860255
EmploymentUnemployment_UNEMP_CY_P,Matched,0.0209753263292909
EmploymentUnemployment_UNAGE16CY_P,Matched,0.00105947369092432
vehiclesavailable_ACSOVEH0_P,Matched,0.112087587773454
crime_CRMCYTOTC,Matched,0.0648976705673607
mean_depression,Matched,0.0162199478515302
mean_distress,Matched,0.0730039857371042
educationalattainment_ACSBACHDEG_P,Matched,0.0358538653494158
educationalattainment_ACSMASTDEG_P,Matched,0.0245870814131253
firearm_retailers_per_100sqmi,Matched,0.157606570648281
sports_MP33018a_B_P,Matched,0.163494257736631
raceandhispanicorigin_WHITE20_P,Matched,0.146731244264282
raceandhispanicorigin_BLACK20_P,Matched,0.170295793169283
raceandhispanicorigin_ASIAN20_P,Matched,0.104293488405114
raceandhispanicorigin_RACE2UP20_P,Matched,0.118501835602814
hispanicorigin_HISPPOP20_P,Matched,0.00641874726029804
log_med_HH_income,Matched,0.00688279467522793
log_med_HH_income_15to24,Matched,0.00363318534986516
CompositeIndex2014to2021,Matched,0.0153869939832914
