Covariate,Dataset,Absolute Correlation
State_Name,Unadjusted,0.0243822021282565
populationtotals_TOTPOP20,Unadjusted,0.014753110276831
populationtotals_DPOP_CY,Unadjusted,0.159207826696649
housing_per_100sqmi,Unadjusted,0.339237562631016
schools_per_100sqmi,Unadjusted,0.346915580202829
area_sq_miles,Unadjusted,0.336011913100373
pop_institutionalized_groupquarters,Unadjusted,0.0941414941110325
percent_adult,Unadjusted,0.00279364789603793
householdincome_ACSSNAP_P,Unadjusted,0.167313269863756
householdincome_ACSPUBAI_P,Unadjusted,0.0959515349230938
households_ACSHHBPOV_P,Unadjusted,0.177086870710003
EmploymentUnemployment_UNEMP_CY_P,Unadjusted,0.062372399686617
EmploymentUnemployment_UNAGE16CY_P,Unadjusted,0.0353275022703643
vehiclesavailable_ACSOVEH0_P,Unadjusted,0.0187002757499849
crime_CRMCYTOTC,Unadjusted,0.327531102540741
mean_depression,Unadjusted,0.0369912829568057
mean_distress,Unadjusted,0.123073879577099
educationalattainment_ACSBACHDEG_P,Unadjusted,0.045886195266677
educationalattainment_ACSMASTDEG_P,Unadjusted,0.086453311582242
firearm_retailers_per_100sqmi,Unadjusted,0.222083330601235
sports_MP33018a_B_P,Unadjusted,0.110219305890242
raceandhispanicorigin_WHITE20_P,Unadjusted,0.19548342587606
raceandhispanicorigin_BLACK20_P,Unadjusted,0.164823607434399
raceandhispanicorigin_ASIAN20_P,Unadjusted,0.116878627138069
raceandhispanicorigin_RACE2UP20_P,Unadjusted,0.229621380466789
hispanicorigin_HISPPOP20_P,Unadjusted,0.231250254272421
log_med_HH_income,Unadjusted,0.198241584584339
log_med_HH_income_15to24,Unadjusted,0.0333709426180649
CompositeIndex2014to2021,Unadjusted,0.0227275752491784
State_Name,Matched,0.024315055173414
populationtotals_TOTPOP20,Matched,0.0443179862629068
populationtotals_DPOP_CY,Matched,0.229788689152024
housing_per_100sqmi,Matched,0.207600110817765
schools_per_100sqmi,Matched,0.22797704801453
area_sq_miles,Matched,0.0146130100265034
pop_institutionalized_groupquarters,Matched,0.00278587480754265
percent_adult,Matched,0.0133532744370885
householdincome_ACSSNAP_P,Matched,0.027787167371886
householdincome_ACSPUBAI_P,Matched,0.00594217565426822
households_ACSHHBPOV_P,Matched,0.0221464057339458
EmploymentUnemployment_UNEMP_CY_P,Matched,0.0233070451002078
EmploymentUnemployment_UNAGE16CY_P,Matched,0.0052157341084299
vehiclesavailable_ACSOVEH0_P,Matched,0.114252071426019
crime_CRMCYTOTC,Matched,0.0641816766089736
mean_depression,Matched,0.0151598829692054
mean_distress,Matched,0.0684776506849966
educationalattainment_ACSBACHDEG_P,Matched,0.0382307476388752
educationalattainment_ACSMASTDEG_P,Matched,0.0253748833700746
firearm_retailers_per_100sqmi,Matched,0.164285233917958
sports_MP33018a_B_P,Matched,0.170194010923401
raceandhispanicorigin_WHITE20_P,Matched,0.155451802509308
raceandhispanicorigin_BLACK20_P,Matched,0.164938732702429
raceandhispanicorigin_ASIAN20_P,Matched,0.10749206649971
raceandhispanicorigin_RACE2UP20_P,Matched,0.122467703582552
hispanicorigin_HISPPOP20_P,Matched,0.00418984525827129
log_med_HH_income,Matched,0.00253787467331483
log_med_HH_income_15to24,Matched,0.00205511631175102
CompositeIndex2014to2021,Matched,0.0151356577289042
