Covariate,Dataset,Absolute Correlation
State_Name,Unadjusted,0.0243822021282565
populationtotals_TOTPOP20,Unadjusted,0.014753110276831
populationtotals_DPOP_CY,Unadjusted,0.159207826696649
housing_per_100sqmi,Unadjusted,0.339237562631016
schools_per_100sqmi,Unadjusted,0.346915580202829
area_sq_miles,Unadjusted,0.336011913100373
pop_institutionalized_groupquarters,Unadjusted,0.0941414941110325
percent_adult,Unadjusted,0.00279364789603793
householdincome_ACSSNAP_P,Unadjusted,0.167313269863756
householdincome_ACSPUBAI_P,Unadjusted,0.0959515349230938
households_ACSHHBPOV_P,Unadjusted,0.177086870710003
EmploymentUnemployment_UNEMP_CY_P,Unadjusted,0.062372399686617
EmploymentUnemployment_UNAGE16CY_P,Unadjusted,0.0353275022703643
vehiclesavailable_ACSOVEH0_P,Unadjusted,0.0187002757499849
crime_CRMCYTOTC,Unadjusted,0.327531102540741
mean_depression,Unadjusted,0.0369912829568057
mean_distress,Unadjusted,0.123073879577099
educationalattainment_ACSBACHDEG_P,Unadjusted,0.045886195266677
educationalattainment_ACSMASTDEG_P,Unadjusted,0.086453311582242
firearm_retailers_per_100sqmi,Unadjusted,0.222083330601235
sports_MP33018a_B_P,Unadjusted,0.110219305890242
raceandhispanicorigin_WHITE20_P,Unadjusted,0.19548342587606
raceandhispanicorigin_BLACK20_P,Unadjusted,0.164823607434399
raceandhispanicorigin_ASIAN20_P,Unadjusted,0.116878627138069
raceandhispanicorigin_RACE2UP20_P,Unadjusted,0.229621380466789
hispanicorigin_HISPPOP20_P,Unadjusted,0.231250254272421
log_med_HH_income,Unadjusted,0.198241584584339
log_med_HH_income_15to24,Unadjusted,0.0333709426180649
CompositeIndex2014to2021,Unadjusted,0.0227275752491784
State_Name,Matched,0.0255696145188699
populationtotals_TOTPOP20,Matched,0.0444869390023402
populationtotals_DPOP_CY,Matched,0.230660683136866
housing_per_100sqmi,Matched,0.210037937892802
schools_per_100sqmi,Matched,0.228927286226741
area_sq_miles,Matched,0.0172264150379198
pop_institutionalized_groupquarters,Matched,0.00866215337343333
percent_adult,Matched,0.0104374579255907
householdincome_ACSSNAP_P,Matched,0.022564560646565
householdincome_ACSPUBAI_P,Matched,0.00621535708938154
households_ACSHHBPOV_P,Matched,0.022981709496383
EmploymentUnemployment_UNEMP_CY_P,Matched,0.027571825139191
EmploymentUnemployment_UNAGE16CY_P,Matched,0.00128446176473212
vehiclesavailable_ACSOVEH0_P,Matched,0.113055899568175
crime_CRMCYTOTC,Matched,0.0621516249036234
mean_depression,Matched,0.0139370568805063
mean_distress,Matched,0.0703733026021335
educationalattainment_ACSBACHDEG_P,Matched,0.0373360884866435
educationalattainment_ACSMASTDEG_P,Matched,0.0257545101921534
firearm_retailers_per_100sqmi,Matched,0.161776472479265
sports_MP33018a_B_P,Matched,0.166116521336864
raceandhispanicorigin_WHITE20_P,Matched,0.15209629076989
raceandhispanicorigin_BLACK20_P,Matched,0.166112923488503
raceandhispanicorigin_ASIAN20_P,Matched,0.105921070179416
raceandhispanicorigin_RACE2UP20_P,Matched,0.121747205039959
hispanicorigin_HISPPOP20_P,Matched,0.00910176553669583
log_med_HH_income,Matched,0.000980759135891484
log_med_HH_income_15to24,Matched,0.000884840786191614
CompositeIndex2014to2021,Matched,0.0146459108184736
