Covariate,Dataset,Absolute Correlation
State_Name,Unadjusted,0.0243822021282565
populationtotals_TOTPOP20,Unadjusted,0.014753110276831
populationtotals_DPOP_CY,Unadjusted,0.159207826696649
housing_per_100sqmi,Unadjusted,0.339237562631016
schools_per_100sqmi,Unadjusted,0.346915580202829
area_sq_miles,Unadjusted,0.336011913100373
pop_institutionalized_groupquarters,Unadjusted,0.0941414941110325
percent_adult,Unadjusted,0.00279364789603793
householdincome_ACSSNAP_P,Unadjusted,0.167313269863756
householdincome_ACSPUBAI_P,Unadjusted,0.0959515349230938
households_ACSHHBPOV_P,Unadjusted,0.177086870710003
EmploymentUnemployment_UNEMP_CY_P,Unadjusted,0.062372399686617
EmploymentUnemployment_UNAGE16CY_P,Unadjusted,0.0353275022703643
vehiclesavailable_ACSOVEH0_P,Unadjusted,0.0187002757499849
crime_CRMCYTOTC,Unadjusted,0.327531102540741
mean_depression,Unadjusted,0.0369912829568057
mean_distress,Unadjusted,0.123073879577099
educationalattainment_ACSBACHDEG_P,Unadjusted,0.045886195266677
educationalattainment_ACSMASTDEG_P,Unadjusted,0.086453311582242
firearm_retailers_per_100sqmi,Unadjusted,0.222083330601235
sports_MP33018a_B_P,Unadjusted,0.110219305890242
raceandhispanicorigin_WHITE20_P,Unadjusted,0.19548342587606
raceandhispanicorigin_BLACK20_P,Unadjusted,0.164823607434399
raceandhispanicorigin_ASIAN20_P,Unadjusted,0.116878627138069
raceandhispanicorigin_RACE2UP20_P,Unadjusted,0.229621380466789
hispanicorigin_HISPPOP20_P,Unadjusted,0.231250254272421
log_med_HH_income,Unadjusted,0.198241584584339
log_med_HH_income_15to24,Unadjusted,0.0333709426180649
CompositeIndex2014to2021,Unadjusted,0.0227275752491784
State_Name,Matched,0.0272379798469547
populationtotals_TOTPOP20,Matched,0.0438144890814208
populationtotals_DPOP_CY,Matched,0.229514806941421
housing_per_100sqmi,Matched,0.208154216437159
schools_per_100sqmi,Matched,0.227507950529757
area_sq_miles,Matched,0.0153255048130289
pop_institutionalized_groupquarters,Matched,0.000113812959288286
percent_adult,Matched,0.00864755024505474
householdincome_ACSSNAP_P,Matched,0.023936811162236
householdincome_ACSPUBAI_P,Matched,0.00707298297597092
households_ACSHHBPOV_P,Matched,0.0261956802378439
EmploymentUnemployment_UNEMP_CY_P,Matched,0.0245107488229852
EmploymentUnemployment_UNAGE16CY_P,Matched,0.00122671148047188
vehiclesavailable_ACSOVEH0_P,Matched,0.113002577752253
crime_CRMCYTOTC,Matched,0.0638060025779218
mean_depression,Matched,0.0170627916459674
mean_distress,Matched,0.0709518519544152
educationalattainment_ACSBACHDEG_P,Matched,0.0369632675407243
educationalattainment_ACSMASTDEG_P,Matched,0.0226228227785811
firearm_retailers_per_100sqmi,Matched,0.159108785060213
sports_MP33018a_B_P,Matched,0.168098621631241
raceandhispanicorigin_WHITE20_P,Matched,0.15116794866342
raceandhispanicorigin_BLACK20_P,Matched,0.166330863579179
raceandhispanicorigin_ASIAN20_P,Matched,0.110079534325637
raceandhispanicorigin_RACE2UP20_P,Matched,0.124148867622932
hispanicorigin_HISPPOP20_P,Matched,0.00575111651251116
log_med_HH_income,Matched,0.00263281881686392
log_med_HH_income_15to24,Matched,0.000458984619921957
CompositeIndex2014to2021,Matched,0.0158320403911384
