Covariate,Dataset,Absolute Correlation
State_Name,Unadjusted,0.0243822021282565
populationtotals_TOTPOP20,Unadjusted,0.014753110276831
populationtotals_DPOP_CY,Unadjusted,0.159207826696649
housing_per_100sqmi,Unadjusted,0.339237562631016
schools_per_100sqmi,Unadjusted,0.346915580202829
area_sq_miles,Unadjusted,0.336011913100373
pop_institutionalized_groupquarters,Unadjusted,0.0941414941110325
percent_adult,Unadjusted,0.00279364789603793
householdincome_ACSSNAP_P,Unadjusted,0.167313269863756
householdincome_ACSPUBAI_P,Unadjusted,0.0959515349230938
households_ACSHHBPOV_P,Unadjusted,0.177086870710003
EmploymentUnemployment_UNEMP_CY_P,Unadjusted,0.062372399686617
EmploymentUnemployment_UNAGE16CY_P,Unadjusted,0.0353275022703643
vehiclesavailable_ACSOVEH0_P,Unadjusted,0.0187002757499849
crime_CRMCYTOTC,Unadjusted,0.327531102540741
mean_depression,Unadjusted,0.0369912829568057
mean_distress,Unadjusted,0.123073879577099
educationalattainment_ACSBACHDEG_P,Unadjusted,0.045886195266677
educationalattainment_ACSMASTDEG_P,Unadjusted,0.086453311582242
firearm_retailers_per_100sqmi,Unadjusted,0.222083330601235
sports_MP33018a_B_P,Unadjusted,0.110219305890242
raceandhispanicorigin_WHITE20_P,Unadjusted,0.19548342587606
raceandhispanicorigin_BLACK20_P,Unadjusted,0.164823607434399
raceandhispanicorigin_ASIAN20_P,Unadjusted,0.116878627138069
raceandhispanicorigin_RACE2UP20_P,Unadjusted,0.229621380466789
hispanicorigin_HISPPOP20_P,Unadjusted,0.231250254272421
log_med_HH_income,Unadjusted,0.198241584584339
log_med_HH_income_15to24,Unadjusted,0.0333709426180649
CompositeIndex2014to2021,Unadjusted,0.0227275752491784
State_Name,Matched,0.0365643416648432
populationtotals_TOTPOP20,Matched,0.0261499839566935
populationtotals_DPOP_CY,Matched,0.0839061972930161
housing_per_100sqmi,Matched,0.151558743469111
schools_per_100sqmi,Matched,0.10145872258354
area_sq_miles,Matched,0.162888686089683
pop_institutionalized_groupquarters,Matched,0.185949893805708
percent_adult,Matched,0.0346595292170438
householdincome_ACSSNAP_P,Matched,0.0752723589317991
householdincome_ACSPUBAI_P,Matched,0.0115840054730528
households_ACSHHBPOV_P,Matched,0.105562045734147
EmploymentUnemployment_UNEMP_CY_P,Matched,0.00190963852232869
EmploymentUnemployment_UNAGE16CY_P,Matched,0.0530658121515226
vehiclesavailable_ACSOVEH0_P,Matched,0.0113081058564177
crime_CRMCYTOTC,Matched,0.0548384603408256
mean_depression,Matched,0.0790370177636462
mean_distress,Matched,0.0454943990529201
educationalattainment_ACSBACHDEG_P,Matched,0.13257490408219
educationalattainment_ACSMASTDEG_P,Matched,0.0851561458342605
firearm_retailers_per_100sqmi,Matched,0.103126146630755
sports_MP33018a_B_P,Matched,0.175037470585323
raceandhispanicorigin_WHITE20_P,Matched,0.161716579141417
raceandhispanicorigin_BLACK20_P,Matched,0.187728579973996
raceandhispanicorigin_ASIAN20_P,Matched,0.148080758827174
raceandhispanicorigin_RACE2UP20_P,Matched,0.0720308585030597
hispanicorigin_HISPPOP20_P,Matched,0.050794783654834
log_med_HH_income,Matched,0.145003738652131
log_med_HH_income_15to24,Matched,0.0187244240368878
CompositeIndex2014to2021,Matched,0.0130310531154529
