Covariate,Dataset,Absolute Correlation
State_Name,Unadjusted,0.0243822021282565
populationtotals_TOTPOP20,Unadjusted,0.014753110276831
populationtotals_DPOP_CY,Unadjusted,0.159207826696649
housing_per_100sqmi,Unadjusted,0.339237562631016
schools_per_100sqmi,Unadjusted,0.346915580202829
area_sq_miles,Unadjusted,0.336011913100373
pop_institutionalized_groupquarters,Unadjusted,0.0941414941110325
percent_adult,Unadjusted,0.00279364789603793
householdincome_ACSSNAP_P,Unadjusted,0.167313269863756
householdincome_ACSPUBAI_P,Unadjusted,0.0959515349230938
households_ACSHHBPOV_P,Unadjusted,0.177086870710003
EmploymentUnemployment_UNEMP_CY_P,Unadjusted,0.062372399686617
EmploymentUnemployment_UNAGE16CY_P,Unadjusted,0.0353275022703643
vehiclesavailable_ACSOVEH0_P,Unadjusted,0.0187002757499849
crime_CRMCYTOTC,Unadjusted,0.327531102540741
mean_depression,Unadjusted,0.0369912829568057
mean_distress,Unadjusted,0.123073879577099
educationalattainment_ACSBACHDEG_P,Unadjusted,0.045886195266677
educationalattainment_ACSMASTDEG_P,Unadjusted,0.086453311582242
firearm_retailers_per_100sqmi,Unadjusted,0.222083330601235
sports_MP33018a_B_P,Unadjusted,0.110219305890242
raceandhispanicorigin_WHITE20_P,Unadjusted,0.19548342587606
raceandhispanicorigin_BLACK20_P,Unadjusted,0.164823607434399
raceandhispanicorigin_ASIAN20_P,Unadjusted,0.116878627138069
raceandhispanicorigin_RACE2UP20_P,Unadjusted,0.229621380466789
hispanicorigin_HISPPOP20_P,Unadjusted,0.231250254272421
log_med_HH_income,Unadjusted,0.198241584584339
log_med_HH_income_15to24,Unadjusted,0.0333709426180649
CompositeIndex2014to2021,Unadjusted,0.0227275752491784
State_Name,Matched,0.0376344791858441
populationtotals_TOTPOP20,Matched,0.0398754839264302
populationtotals_DPOP_CY,Matched,0.142387926574571
housing_per_100sqmi,Matched,0.0679695791137101
schools_per_100sqmi,Matched,0.0123373871544985
area_sq_miles,Matched,0.0903448625855237
pop_institutionalized_groupquarters,Matched,0.201157800843572
percent_adult,Matched,0.0392678656920904
householdincome_ACSSNAP_P,Matched,0.131836353502358
householdincome_ACSPUBAI_P,Matched,0.0341517935354078
households_ACSHHBPOV_P,Matched,0.135587891800271
EmploymentUnemployment_UNEMP_CY_P,Matched,0.0321296503738953
EmploymentUnemployment_UNAGE16CY_P,Matched,0.00681696273146372
vehiclesavailable_ACSOVEH0_P,Matched,0.0553947373446172
crime_CRMCYTOTC,Matched,0.0693701178238626
mean_depression,Matched,0.00937733412468706
mean_distress,Matched,0.047828234115574
educationalattainment_ACSBACHDEG_P,Matched,0.142007626132689
educationalattainment_ACSMASTDEG_P,Matched,0.132205556434036
firearm_retailers_per_100sqmi,Matched,0.163712121419796
sports_MP33018a_B_P,Matched,0.180943747805956
raceandhispanicorigin_WHITE20_P,Matched,0.124453173493162
raceandhispanicorigin_BLACK20_P,Matched,0.172903201628837
raceandhispanicorigin_ASIAN20_P,Matched,0.149017336878373
raceandhispanicorigin_RACE2UP20_P,Matched,0.0112601849206405
hispanicorigin_HISPPOP20_P,Matched,0.0278300316560284
log_med_HH_income,Matched,0.161550855894731
log_med_HH_income_15to24,Matched,0.00977412630130699
CompositeIndex2014to2021,Matched,0.0214736235920302
