Covariate,Dataset,Absolute Correlation
State_Name,Unadjusted,0.0243822021282565
populationtotals_TOTPOP20,Unadjusted,0.014753110276831
populationtotals_DPOP_CY,Unadjusted,0.159207826696649
housing_per_100sqmi,Unadjusted,0.339237562631016
schools_per_100sqmi,Unadjusted,0.346915580202829
area_sq_miles,Unadjusted,0.336011913100373
pop_institutionalized_groupquarters,Unadjusted,0.0941414941110325
percent_adult,Unadjusted,0.00279364789603793
householdincome_ACSSNAP_P,Unadjusted,0.167313269863756
householdincome_ACSPUBAI_P,Unadjusted,0.0959515349230938
households_ACSHHBPOV_P,Unadjusted,0.177086870710003
EmploymentUnemployment_UNEMP_CY_P,Unadjusted,0.062372399686617
EmploymentUnemployment_UNAGE16CY_P,Unadjusted,0.0353275022703643
vehiclesavailable_ACSOVEH0_P,Unadjusted,0.0187002757499849
crime_CRMCYTOTC,Unadjusted,0.327531102540741
mean_depression,Unadjusted,0.0369912829568057
mean_distress,Unadjusted,0.123073879577099
educationalattainment_ACSBACHDEG_P,Unadjusted,0.045886195266677
educationalattainment_ACSMASTDEG_P,Unadjusted,0.086453311582242
firearm_retailers_per_100sqmi,Unadjusted,0.222083330601235
sports_MP33018a_B_P,Unadjusted,0.110219305890242
raceandhispanicorigin_WHITE20_P,Unadjusted,0.19548342587606
raceandhispanicorigin_BLACK20_P,Unadjusted,0.164823607434399
raceandhispanicorigin_ASIAN20_P,Unadjusted,0.116878627138069
raceandhispanicorigin_RACE2UP20_P,Unadjusted,0.229621380466789
hispanicorigin_HISPPOP20_P,Unadjusted,0.231250254272421
log_med_HH_income,Unadjusted,0.198241584584339
log_med_HH_income_15to24,Unadjusted,0.0333709426180649
CompositeIndex2014to2021,Unadjusted,0.0227275752491784
State_Name,Matched,0.0339578838812318
populationtotals_TOTPOP20,Matched,0.0667995373539062
populationtotals_DPOP_CY,Matched,0.154452477916919
housing_per_100sqmi,Matched,0.0683866093970768
schools_per_100sqmi,Matched,0.0176669871721346
area_sq_miles,Matched,0.094605187655607
pop_institutionalized_groupquarters,Matched,0.210710735771725
percent_adult,Matched,0.0328179730606576
householdincome_ACSSNAP_P,Matched,0.0824060911378842
householdincome_ACSPUBAI_P,Matched,0.0511993388040426
households_ACSHHBPOV_P,Matched,0.0889899622691295
EmploymentUnemployment_UNEMP_CY_P,Matched,0.00778050560085836
EmploymentUnemployment_UNAGE16CY_P,Matched,0.0320607328892148
vehiclesavailable_ACSOVEH0_P,Matched,0.00184960999108489
crime_CRMCYTOTC,Matched,0.0568510677706516
mean_depression,Matched,0.0239911674616255
mean_distress,Matched,0.0826707711789423
educationalattainment_ACSBACHDEG_P,Matched,0.102708651236054
educationalattainment_ACSMASTDEG_P,Matched,0.123724639997107
firearm_retailers_per_100sqmi,Matched,0.142762745366384
sports_MP33018a_B_P,Matched,0.151326790845531
raceandhispanicorigin_WHITE20_P,Matched,0.12915407254134
raceandhispanicorigin_BLACK20_P,Matched,0.163791026538385
raceandhispanicorigin_ASIAN20_P,Matched,0.154770372563242
raceandhispanicorigin_RACE2UP20_P,Matched,0.0288669553759354
hispanicorigin_HISPPOP20_P,Matched,0.00834190695834455
log_med_HH_income,Matched,0.134440127740797
log_med_HH_income_15to24,Matched,0.0112487473997567
CompositeIndex2014to2021,Matched,0.0434474164159387
