Covariate,Dataset,Absolute Correlation
State_Name,Unadjusted,0.0243822021282565
populationtotals_TOTPOP20,Unadjusted,0.014753110276831
populationtotals_DPOP_CY,Unadjusted,0.159207826696649
housing_per_100sqmi,Unadjusted,0.339237562631016
schools_per_100sqmi,Unadjusted,0.346915580202829
area_sq_miles,Unadjusted,0.336011913100373
pop_institutionalized_groupquarters,Unadjusted,0.0941414941110325
percent_adult,Unadjusted,0.00279364789603793
householdincome_ACSSNAP_P,Unadjusted,0.167313269863756
householdincome_ACSPUBAI_P,Unadjusted,0.0959515349230938
households_ACSHHBPOV_P,Unadjusted,0.177086870710003
EmploymentUnemployment_UNEMP_CY_P,Unadjusted,0.062372399686617
EmploymentUnemployment_UNAGE16CY_P,Unadjusted,0.0353275022703643
vehiclesavailable_ACSOVEH0_P,Unadjusted,0.0187002757499849
crime_CRMCYTOTC,Unadjusted,0.327531102540741
mean_depression,Unadjusted,0.0369912829568057
mean_distress,Unadjusted,0.123073879577099
educationalattainment_ACSBACHDEG_P,Unadjusted,0.045886195266677
educationalattainment_ACSMASTDEG_P,Unadjusted,0.086453311582242
firearm_retailers_per_100sqmi,Unadjusted,0.222083330601235
sports_MP33018a_B_P,Unadjusted,0.110219305890242
raceandhispanicorigin_WHITE20_P,Unadjusted,0.19548342587606
raceandhispanicorigin_BLACK20_P,Unadjusted,0.164823607434399
raceandhispanicorigin_ASIAN20_P,Unadjusted,0.116878627138069
raceandhispanicorigin_RACE2UP20_P,Unadjusted,0.229621380466789
hispanicorigin_HISPPOP20_P,Unadjusted,0.231250254272421
log_med_HH_income,Unadjusted,0.198241584584339
log_med_HH_income_15to24,Unadjusted,0.0333709426180649
CompositeIndex2014to2021,Unadjusted,0.0227275752491784
State_Name,Matched,0.0382193411419377
populationtotals_TOTPOP20,Matched,0.0256134342458871
populationtotals_DPOP_CY,Matched,0.144261619858261
housing_per_100sqmi,Matched,0.0941367626141612
schools_per_100sqmi,Matched,0.0235608364005429
area_sq_miles,Matched,0.115658953531911
pop_institutionalized_groupquarters,Matched,0.232139374315958
percent_adult,Matched,0.0253380684479648
householdincome_ACSSNAP_P,Matched,0.119584406330694
householdincome_ACSPUBAI_P,Matched,0.047887151000035
households_ACSHHBPOV_P,Matched,0.134156855553075
EmploymentUnemployment_UNEMP_CY_P,Matched,0.0102592687307728
EmploymentUnemployment_UNAGE16CY_P,Matched,0.00102951362288573
vehiclesavailable_ACSOVEH0_P,Matched,0.0638692905157487
crime_CRMCYTOTC,Matched,0.0373364162443497
mean_depression,Matched,0.0304852897675198
mean_distress,Matched,0.0746522447714368
educationalattainment_ACSBACHDEG_P,Matched,0.143227300646833
educationalattainment_ACSMASTDEG_P,Matched,0.150043373598031
firearm_retailers_per_100sqmi,Matched,0.20649685977622
sports_MP33018a_B_P,Matched,0.206078864880891
raceandhispanicorigin_WHITE20_P,Matched,0.166645307770101
raceandhispanicorigin_BLACK20_P,Matched,0.162354449883737
raceandhispanicorigin_ASIAN20_P,Matched,0.178444991847286
raceandhispanicorigin_RACE2UP20_P,Matched,0.0517422040584643
hispanicorigin_HISPPOP20_P,Matched,0.0747649683931749
log_med_HH_income,Matched,0.162942621182012
log_med_HH_income_15to24,Matched,0.00697808903548819
CompositeIndex2014to2021,Matched,0.0288075067849793
